ID,neighbourhood,address,latitude,longitude,type,price,zipcode
284,Clint Hill,"10 Grand Ave, Brooklyn",40.6972199,-73.9650647,Studio,3695,11205
285,Clint Hill,"253 Cumberland St, Brooklyn",40.68833865,-73.9725629608979,Studio,2150,11205
286,Clint Hill,"96 Steuben St, Brooklyn",40.694502031250000,-73.96340984375,Studio,2734,11205
287,Clint Hill,"219 Clinton Ave, Brooklyn",40.69134735,-73.96817690265540,Studio,2550,11205
288,Clint Hill,"295 Washington Ave, Brooklyn",40.690113,-73.9659741,Studio,2720,11205
289,Clint Hill,"100 Steuben St, Brooklyn",40.694424600000000,-73.96344826772390,1b,3395,11205
290,Clint Hill,"205 Spencer St, Brooklyn",40.6920272,-73.95444137932990,1b,2750,11205
291,Clint Hill,"180 Franklin Ave, Brooklyn",40.69333725,-73.95802268817720,1b,3667,11205
292,Clint Hill,"97 Grand Ave, Brooklyn",40.69445033333330,-73.96410866666670,1b,3814,11205
293,Clint Hill,"29 North Elliott Place, Brooklyn",40.6973108,-73.97725713014890,1b,3500,11205
294,Clint Hill,"10 Grand Ave, Brooklyn",40.6972199,-73.9650647,1b,3250,11205
295,Clint Hill,"275 Park Ave, Brooklyn, NY",40.6963964,-73.9680142,1b,4200,11205
296,Clint Hill,"29 North Elliot Pl, Brooklyn",40.6972937315434,-73.9772419067456,1b,3500,11205
297,Clint Hill,"837 Bedford Ave, Brooklyn, NY",40.69531155,-73.95600135,1b,2350,11205
298,Clint Hill,"96 Steuben St, Brooklyn",40.694502031250000,-73.96340984375,1b,3355,11205
299,Clint Hill,"184 Adelphi St, Brooklyn",40.692135,-73.97192615,1b,3499,11205
300,Clint Hill,"107 Waverly Ave, Brooklyn",40.6946484,-73.96789462705880,1b,3999,11205
301,Clint Hill,"923 Bedford Ave, Brooklyn",40.69235715000000,-73.95540735,1b,2950,11205
302,Clint Hill,"122 Ryerson St, Brooklyn",40.69416235,-73.96532550363360,1b,2500,11205
303,Clint Hill,"600 Myrtle Ave, Brooklyn",40.6939474,-73.96034365081210,1b,2695,11205
304,Clint Hill,"82 Adelphi St, Brooklyn",40.69531455,-73.97253844027040,1b,3499,11205
305,Clint Hill,"123 Park Ave, Brooklyn",40.696424500000000,-73.9748576949012,1b,2850,11205
306,Clint Hill,"266 Washington Ave, Brooklyn",40.69053075,-73.96696386456460,1b,2999,11205
307,Clint Hill,"253 Cumberland St, Brooklyn",40.68833865,-73.9725629608979,1b,2750,11205
308,Clint Hill,"310 Park Ave, Brooklyn",40.6955143,-73.96506761843440,1b,2850,11205
309,Clint Hill,"150 Clermont Ave, Brooklyn",40.6936655,-73.9711807,1b,3600,11205
310,Clint Hill,"87 Adelphi St, Brooklyn",40.6951979,-73.97197025,1b,3300,11205
311,Clint Hill,"490 Myrtle Ave, Brooklyn",40.6933022,-73.9654817,1b,3401,11205
312,Clint Hill,"130 Adelphi St, Brooklyn",40.6938166,-73.97223525463660,1b,3500,11205
313,Bedford Stuyvesant,"1261 Dean St, Brooklyn",40.6769309,-73.9473601,Studio,2300,11216
314,Bedford Stuyvesant,"420 Gates Ave, Brooklyn",40.686139600000000,-73.94952161373920,Studio,2890,11216
315,Bedford Stuyvesant,"24 Rogers Ave, Brooklyn",40.6759175,-73.9528629,Studio,2300,11216
316,Bedford Stuyvesant,"252 Hancock St, Brooklyn",40.6828326,-73.94579433463,Studio,2500,11216
317,Bedford Stuyvesant,"1499 Bedford Ave, Brooklyn",40.671969,-73.954489,Studio,3100,11216
318,Bedford Stuyvesant,"905 Sterling Pl, Brooklyn",40.672637700000000,-73.9485789,Studio,2295,11216
319,Bedford Stuyvesant,"1430 Fulton St, Brooklyn",40.67985525,-73.94347104812360,Studio,2599,11216
320,Bedford Stuyvesant,"422 1/2 Gates Ave, Brooklyn",40.686203500000000,-73.94924304523930,Studio,3050,11216
321,Bedford Stuyvesant,"464 Greene Ave, Brooklyn",40.68808785,-73.95224348455440,Studio,2599,11216
322,Bedford Stuyvesant,"691 Marcy Ave, Brooklyn",40.69121094736840,-73.94826842105260,Studio,2595,11216
323,Bedford Stuyvesant,"1545 Fulton St, Brooklyn",40.6799624,-73.9394816,Studio,2400,11216
324,Bedford Stuyvesant,"1184 Dean St, Brooklyn",40.6767076,-73.95030972882960,Studio,2100,11216
325,Bedford Stuyvesant,"1236 Atlantic Ave, Brooklyn",40.67824185,-73.95152484873140,Studio,2799,11216
326,Bedford Stuyvesant,"1467 Bedford Ave, Brooklyn",40.6730379,-73.95390159396630,Studio,2450,11216
327,Bedford Stuyvesant,"988 Bergen St, Brooklyn",40.67616875,-73.95420307974890,Studio,1950,11216
328,Bedford Stuyvesant,"78 Herkimer St, Brooklyn",40.679477900000000,-73.95083155,Studio,2400,11216
329,Bedford Stuyvesant,"103 Jefferson Ave, Brooklyn",40.683119000000000,-73.95313988985510,1b,3295,11216
330,Bedford Stuyvesant,"1284 Pacific St, Brooklyn",40.6773494,-73.94849158240320,1b,2890,11216
331,Bedford Stuyvesant,"179 Putnam Ave, Brooklyn",40.6836569,-73.9549926,1b,2300,11216
332,Bedford Stuyvesant,"746 Lincoln Pl, Brooklyn",40.6706457,-73.95180207581540,1b,2800,11216
333,Bedford Stuyvesant,"11 Herkimer St, Brooklyn",40.679888818181800,-73.95273627272730,1b,3550,11216
334,Bedford Stuyvesant,"220 Lexington Ave, Brooklyn",40.687263650000000,-73.95280736883910,1b,3100,11216
335,Bedford Stuyvesant,"57 Herkimer St, Brooklyn",40.679969800000000,-73.95121463674490,1b,2345,11216
336,Bedford Stuyvesant,"1175 Fulton St, Brooklyn",40.68112675,-73.95469862721120,1b,3350,11216
337,Bedford Stuyvesant,"988 Bergen St, Brooklyn",40.67616875,-73.95420307974890,1b,2275,11216
338,Bedford Stuyvesant,"1047 Bedford Ave, Brooklyn",40.6881808,-73.9546924,1b,3100,11216
339,Bedford Stuyvesant,"420 Gates Ave, Brooklyn",40.686139600000000,-73.94952161373920,1b,4245,11216
340,Bedford Stuyvesant,"1556 Fulton St, Brooklyn",40.67962125,-73.93868844778770,1b,2650,11216
341,Bedford Stuyvesant,"1198 Bedford Ave, Brooklyn",40.6829873,-73.95414415000000,1b,2750,11216
342,Bedford Stuyvesant,"1356 Pacific St, Brooklyn",40.6771803,-73.94543960904830,1b,2599,11216
343,Bedford Stuyvesant,"130 Macon St, Brooklyn",40.6813355,-73.9456703,1b,3600,11216
344,Bedford Stuyvesant,"1183 Bedford Ave, Brooklyn",40.68300615,-73.95351939186540,1b,3350,11216
345,Bedford Stuyvesant,"619 Throop Ave, Brooklyn",40.6810252,-73.94031751990790,1b,3350,11216
346,Bedford Stuyvesant,"1076 Dean St, Brooklyn",40.67716205,-73.95447705,1b,2400,11216
347,Bedford Stuyvesant,"772 Saint Johns Pl, Brooklyn",40.67159475,-73.95259952172240,1b,2999,11216
348,Bedford Stuyvesant,"57 Herkimer St, Brooklyn",40.679969800000000,-73.95121463674490,1b,2299,11216
349,Bedford Stuyvesant,"948 Bergen St, Brooklyn",40.676679687500000,-73.95554706250000,1b,2750,11216
350,Bedford Stuyvesant,"649 Prospect Pl, Brooklyn",40.67500965,-73.95504553901680,1b,2650,11216
351,Bedford Stuyvesant,"142 Macon St, Brooklyn",40.6813876,-73.94524245,1b,2650,11216
352,Bedford Stuyvesant,"24 Rogers Ave, Brooklyn",40.6759175,-73.9528629,1b,2412,11216
353,Bedford Stuyvesant,"189 Jefferson Ave, Brooklyn",40.683461700000000,-73.94994248154170,1b,3200,11216
354,Bedford Stuyvesant,"1516 Fulton St, Brooklyn",40.6797547,-73.9402608,1b,2799,11216
355,Bedford Stuyvesant,"93 Halsey St, Brooklyn",40.6819086,-73.9500587,1b,2895,11216
356,Bedford Stuyvesant,"745 Lincoln Pl, Brooklyn",40.6710523,-73.95158350619570,1b,2700,11216
357,Bedford Stuyvesant,"341 Eastern Pkwy, Brooklyn",40.6711037,-73.9576449,1b,3667,11216
358,Bedford Stuyvesant,"1185 Dean St, Brooklyn",40.67708735,-73.9503463937668,1b,3250,11216
359,Bedford Stuyvesant,"350 Greene Ave, Brooklyn",40.6876506,-73.9567152,1b,3100,11216
360,Bedford Stuyvesant,"30 Rogers Ave, Brooklyn",40.675826800000000,-73.9529496382084,1b,2300,11216
361,Bedford Stuyvesant,"814 Saint Johns Pl, Brooklyn",40.671506700000000,-73.95133275702020,1b,2699,11216
362,Bedford Stuyvesant,"647 Prospect Pl, Brooklyn",40.675029000000000,-73.95513966138880,1b,2800,11216
363,Bedford Stuyvesant,"409 Eastern Pkwy, Brooklyn",40.6704912,-73.954726,1b,4250,11216
364,Bedford Stuyvesant,"788 Park Pl, Brooklyn",40.673288,-73.95160255000000,1b,2250,11216
365,Bedford Stuyvesant,"152 Macon St, Brooklyn",40.6814277,-73.9448854,1b,2750,11216
366,Bedford Stuyvesant,"349 Nostrand Ave, Brooklyn",40.68635275,-73.95048409089650,1b,2300,11216
367,Bedford Stuyvesant,"6 MacDonough St, Brooklyn",40.68060285,-73.94585065000000,1b,2850,11216
368,Bedford Stuyvesant,"652 Lafayette Ave, Brooklyn",40.6899361,-73.94911047348910,1b,2900,11216
369,Bedford Stuyvesant,"1214 Dean St, Brooklyn",40.67664015,-73.94912310000000,1b,2700,11216
370,Bedford Stuyvesant,"1328 Fulton St, Brooklyn",40.6801588,-73.9476684,1b,3100,11216
371,Bedford Stuyvesant,"615 Lincoln Pl, Brooklyn",40.6713394,-73.956184,1b,3000,11216
372,Bedford Stuyvesant,"101 Halsey St, Brooklyn",40.68202585,-73.94953554539460,1b,3000,11216
373,Prospect Heights,"580 Classon Ave, Brooklyn",40.68019435,-73.95853518505580,Studio,2799,11238
374,Prospect Heights,"787 Franklin Ave, Brooklyn",40.671922700000000,-73.95725469266120,Studio,2800,11238
375,Prospect Heights,"269 Prospect Pl, Brooklyn",40.67759785,-73.96738959377610,Studio,2195,11238
376,Prospect Heights,"520 Lincoln Pl, Brooklyn",40.671665000000000,-73.95908625502650,Studio,1995,11238
377,Prospect Heights,"595 Dean St, Brooklyn",40.68076,-73.970132,Studio,3405,11238
378,Prospect Heights,"195 Underhill Ave, Brooklyn",40.67488615,-73.96646222783160,Studio,2598,11238
379,Prospect Heights,"390 Lafayette Ave, Brooklyn",40.6887596,-73.95962729530500,Studio,2500,11238
380,Prospect Heights,"396 Waverly Ave, Brooklyn",40.685907650000000,-73.966568628293,Studio,2850,11238
381,Prospect Heights,"487 Saint Marks Ave, Brooklyn",40.676522900000000,-73.95801825000000,Studio,1995,11238
382,Prospect Heights,"397 Clermont Ave, Brooklyn",40.685636200000000,-73.96912265,Studio,2750,11238
383,Prospect Heights,"499 Washington Ave, Brooklyn",40.683332200000000,-73.96450859159710,Studio,3000,11238
384,Prospect Heights,"834 Pacific St, Brooklyn",40.6806172,-73.967018189224,Studio,3100,11238
385,Prospect Heights,"564 Saint Johns Pl, Brooklyn",40.6726594,-73.9591509,Studio,2050,11238
386,Prospect Heights,"545 Vanderbilt Ave, Brooklyn",40.6822462,-73.9674972,Studio,3495,11238
387,Prospect Heights,"550 Clinton Ave, Brooklyn",40.68242975471700,-73.96680756603770,Studio,2010,11238
388,Prospect Heights,"306 Saint James Pl, Brooklyn",40.68130135,-73.96360021681200,Studio,2980,11238
389,Prospect Heights,"363 Prospect Pl, Brooklyn",40.6771986,-73.9642549171875,Studio,2950,11238
390,Prospect Heights,"35 Eastern Pkwy, Brooklyn",40.673349200000000,-73.96752523787880,Studio,2595,11238
391,Prospect Heights,"487 Clinton Ave, Brooklyn",40.68382455,-73.96664133443960,Studio,2495,11238
392,Prospect Heights,"325 Lafayette Ave, Brooklyn",40.6888878,-73.96264397416850,Studio,3021,11238
393,Prospect Heights,"555 Waverly Ave, Brooklyn",40.68188445,-73.9653358014348,Studio,2700,11238
394,Prospect Heights,"531 Vanderbilt Ave, Brooklyn",40.682350400000000,-73.96746873750000,Studio,2700,11238
395,Prospect Heights,"499 Vanderbilt Ave, Brooklyn",40.683218,-73.96762475480630,Studio,2800,11238
396,Prospect Heights,"475 Clermont Ave, Brooklyn",40.683389950000000,-73.96851536742260,Studio,3116,11238
397,Prospect Heights,"454 Classon Ave, Brooklyn",40.684434800000000,-73.95938048467080,Studio,2195,11238
398,Prospect Heights,"396 Waverly Ave, Brooklyn",40.685907650000000,-73.966568628293,1b,3750,11238
399,Prospect Heights,"260 Saint James Pl, Brooklyn",40.68246955,-73.96387433048960,1b,2550,11238
400,Prospect Heights,"834 Pacific St, Brooklyn",40.6806172,-73.967018189224,1b,4450,11238
401,Prospect Heights,"550 Prospect Pl, Brooklyn",40.67541271794870,-73.95852548717950,1b,3900,11238
402,Prospect Heights,"195 Sterling Pl, Brooklyn",40.676456,-73.97124978930970,1b,3900,11238
403,Prospect Heights,"437 Franklin Ave, Brooklyn",40.6839107,-73.95602298323640,1b,3272,11238
404,Prospect Heights,"615 Saint Johns Pl, Brooklyn",40.67272735,-73.95784009279490,1b,2800,11238
405,Prospect Heights,"542 Saint Marks Ave, Brooklyn",40.675894400000000,-73.95672203545330,1b,3300,11238
406,Prospect Heights,"372 Grand Ave, Brooklyn",40.685410150000000,-73.9624469,1b,3400,11238
407,Prospect Heights,"943 Bergen St, Brooklyn",40.67674831372550,-73.95505368627450,1b,3650,11238
408,Prospect Heights,"667 Classon Ave, Brooklyn",40.6773464,-73.95893943493720,1b,3453,11238
409,Prospect Heights,"25 Cambridge Pl, Brooklyn",40.6862292,-73.9631216327529,1b,3400,11238
410,Prospect Heights,"555 Waverly Ave, Brooklyn",40.68188445,-73.9653358014348,1b,3401,11238
411,Prospect Heights,"71 Underhill Ave, Brooklyn",40.678515450000000,-73.96523385,1b,2850,11238
412,Prospect Heights,"363 Prospect Pl, Brooklyn",40.6771986,-73.9642549171875,1b,3600,11238
413,Prospect Heights,"125 Saint James Pl, Brooklyn",40.685736750000000,-73.96401679693100,1b,3150,11238
414,Prospect Heights,"108 Downing St, Brooklyn",40.6825051,-73.9607788,1b,4300,11238
415,Prospect Heights,"221 Saint James Pl, Brooklyn",40.683038,-73.9635484,1b,3375,11238
416,Prospect Heights,"285 Saint Johns Pl, Brooklyn",40.67441385,-73.96812270278610,1b,2495,11238
417,Prospect Heights,"187 Lefferts Pl, Brooklyn",40.68060175,-73.9563128,1b,3850,11238
418,Prospect Heights,"1071 Fulton St, Brooklyn",40.68190772727270,-73.9589670909091,1b,3300,11238
419,Brooklyn Heights,"343 Gold St, Brooklyn",40.69399445,-73.98280193061920,Studio,3170,11201
420,Brooklyn Heights,"214 Duffield St, Brooklyn",40.69177485714290,-73.98446642857140,Studio,3580,11201
421,Brooklyn Heights,"100 Willoughby St, Brooklyn",40.6920093,-73.9850009,Studio,3310,11201
422,Brooklyn Heights,"160 Front St, Brooklyn",40.70236048387100,-73.987237,Studio,3736,11201
423,Brooklyn Heights,"111 Lawrence St, Brooklyn",40.692712150000000,-73.98595136245640,Studio,2941,11201
424,Brooklyn Heights,"225 Schermerhorn St, Brooklyn",40.688763,-73.9851126,Studio,3400,11201
425,Brooklyn Heights,"236 Henry St, Brooklyn",40.6933972,-73.99512042477710,Studio,3200,11201
426,Brooklyn Heights,"69 Adams St, Brooklyn",40.702144000000000,-73.98831926861440,Studio,3397,11201
427,Brooklyn Heights,"218 Front St, Brooklyn",40.7180790000012,-73.9423349067453,Studio,4115,11201
428,Brooklyn Heights,"33 Bond St, Brooklyn",40.6884781,-73.9835918,Studio,3045,11201
429,Brooklyn Heights,"22 Chapel St, Brooklyn",40.69703145,-73.98573091756160,Studio,3190,11201
430,Brooklyn Heights,"246 Pacific St, Brooklyn",40.68826125,-73.9908249361275,Studio,4300,11201
431,Brooklyn Heights,"196 Willoughby St, Brooklyn",40.69198248571430,-73.98283022857140,Studio,3009,11201
432,Brooklyn Heights,"120 Nassau St, Brooklyn",40.69806155,-73.98650849801290,Studio,2995,11201
433,Brooklyn Heights,"63 Schermerhorn St, Brooklyn",40.6909731,-73.99103736301700,Studio,2900,11201
434,Brooklyn Heights,"81 Fleet Pl, Brooklyn",40.6933595,-73.9816105,Studio,3218,11201
435,Brooklyn Heights,"277 Gold St, Brooklyn",40.6962479,-73.98275093026480,Studio,3225,11201
436,Brooklyn Heights,"15 Wyckoff St, Brooklyn",40.687104400000000,-73.99292998517580,Studio,2975,11201
437,Brooklyn Heights,"388 Bridge St, Brooklyn",40.6915114,-73.9854555,Studio,3350,11201
438,Brooklyn Heights,"11 Hoyt St, Brooklyn",40.68978685,-73.9853461447664,Studio,3850,11201
439,Brooklyn Heights,"109 Gold St, Brooklyn",40.7015164,-73.98241022292540,Studio,3400,11201
440,Brooklyn Heights,"99 Fleet Pl, Brooklyn",40.69309,-73.981604,Studio,3987,11201
441,Brooklyn Heights,"98 Front St, Brooklyn",40.7021228663597,-73.9888789067459,Studio,3495,11201
442,Brooklyn Heights,"55 Fleet St, Brooklyn",40.69098508,-73.98220168,Studio,4155,11201
443,Brooklyn Heights,"60 Water St, Brooklyn",40.70288945,-73.99217296904120,Studio,3370,11201
444,Brooklyn Heights,"86 Fleet Pl, Brooklyn",40.693204800000000,-73.98214857760290,Studio,3327,11201
445,Brooklyn Heights,"365 Bridge St, Brooklyn",40.6923136,-73.9851433,Studio,4700,11201
446,Brooklyn Heights,"248 Duffield St, Brooklyn",40.6911153,-73.9845134,Studio,3925,11201
447,Brooklyn Heights,"257 Gold St, Brooklyn",40.6971741,-73.9829688,Studio,3100,11201
448,Brooklyn Heights,"55 Fleet St, Brooklyn",40.69098508,-73.98220168,Studio,4000,11201
449,Brooklyn Heights,"107 Columbia Hts, Brooklyn",40.6993505,-73.99519850808340,Studio,3625,11201
450,Brooklyn Heights,"177 Congress St, Brooklyn",40.6884753,-73.99564569056110,Studio,2800,11201
451,Brooklyn Heights,"290 Clinton St, Brooklyn",40.6871084,-73.99611102242420,Studio,2200,11201
452,Brooklyn Heights,"178 Clinton St, Brooklyn",40.691198550000000,-73.99412135181820,Studio,2800,11201
453,Brooklyn Heights,"124 Columbia Hts, Brooklyn",40.6995723,-73.9960022285943,Studio,4500,11201
454,Brooklyn Heights,"89 Hicks St, Brooklyn",40.698791300000000,-73.99390563228040,Studio,2969,11201
455,Brooklyn Heights,"80 Cranberry St, Brooklyn",40.6994021,-73.9924046,Studio,3300,11201
456,Brooklyn Heights,"270 Jay St, Brooklyn",40.69655265,-73.98736228541850,Studio,2650,11201
457,Brooklyn Heights,"222 Hicks St, Brooklyn",40.6947554,-73.99624139000010,Studio,3150,11201
458,Brooklyn Heights,"100 Jay St, Brooklyn",40.702304,-73.986806,Studio,3350,11201
459,Brooklyn Heights,"20 Henry St, Brooklyn",40.700303250000000,-73.99187725000000,Studio,3995,11201
460,Brooklyn Heights,"79 Bridge St, Brooklyn",40.702072615384600,-73.98461346153850,Studio,3850,11201
461,Brooklyn Heights,"343 Gold St, Brooklyn",40.69399445,-73.98280193061920,1b,3635,11201
462,Brooklyn Heights,"100 Willoughby St, Brooklyn",40.6920093,-73.9850009,1b,4057,11201
463,Brooklyn Heights,"160 Front St, Brooklyn",40.70236048387100,-73.987237,1b,4472,11201
464,Brooklyn Heights,"180 Montague St, Brooklyn",40.6939822,-73.9919641,1b,4050,11201
465,Brooklyn Heights,"111 Lawrence St, Brooklyn",40.692712150000000,-73.98595136245640,1b,3958,11201
466,Brooklyn Heights,"225 Schermerhorn St, Brooklyn",40.688763,-73.9851126,1b,4113,11201
467,Brooklyn Heights,"69 Adams St, Brooklyn",40.702144000000000,-73.98831926861440,1b,4886,11201
468,Brooklyn Heights,"218 Front St, Brooklyn",40.702066866354,-73.9835516355815,1b,4685,11201
469,Brooklyn Heights,"33 Bond St, Brooklyn",40.6884781,-73.9835918,1b,4075,11201
470,Brooklyn Heights,"22 Chapel St, Brooklyn",40.69703145,-73.98573091756160,1b,4150,11201
471,Brooklyn Heights,"248 Duffield St, Brooklyn",40.6911153,-73.9845134,1b,4550,11201
472,Brooklyn Heights,"43 Duffield St, Brooklyn",40.69696345,-73.9838534070388,1b,2399,11201
473,Brooklyn Heights,"195 Court St, Brooklyn",40.687381450000000,-73.99324832402240,1b,3750,11201
474,Brooklyn Heights,"292 State St, Brooklyn",40.68893155,-73.98836395000000,1b,3500,11201
475,Brooklyn Heights,"1 City Point, Brooklyn",40.6918307302099,-73.9830603644187,1b,4700,11201
476,Brooklyn Heights,"196 Willoughby St, Brooklyn",40.69198248571430,-73.98283022857140,1b,4174,11201
477,Brooklyn Heights,"81 Fleet Pl, Brooklyn",40.6933595,-73.9816105,1b,4325,11201
478,Brooklyn Heights,"540 Fulton St, Brooklyn",40.6888006,-73.98150811185850,1b,4495,11201
479,Brooklyn Heights,"277 Gold St, Brooklyn",40.6962479,-73.98275093026480,1b,3500,11201
480,Brooklyn Heights,"257 Gold St, Brooklyn",40.6971741,-73.9829688,1b,4100,11201
481,Brooklyn Heights,"55 Fleet St, Brooklyn",40.69098508,-73.98220168,1b,5325,11201
482,Brooklyn Heights,"45 Hoyt St, Brooklyn",40.6891039,-73.9859325,1b,4301,11201
483,Brooklyn Heights,"60 Duffield St, Brooklyn",40.6964663,-73.9842322,1b,4200,11201
484,Brooklyn Heights,"307 Atlantic Ave, Brooklyn",40.6884818,-73.9883649,1b,4075,11201
485,Brooklyn Heights,"70 Remsen St, Brooklyn",40.6941834,-73.99585531608440,1b,5900,11201
486,Brooklyn Heights,"175 Adams St, Brooklyn",40.6985773,-73.9882745,1b,3850,11201
487,Brooklyn Heights,"415 Red Hook Lane, Brooklyn",40.6910784,-73.98883347975890,1b,5334,11201
488,Brooklyn Heights,"100 Jay St, Brooklyn",40.702304,-73.986806,1b,4500,11201
489,Brooklyn Heights,"109 Gold St, Brooklyn",40.7015164,-73.98241022292540,1b,4200,11201
490,Brooklyn Heights,"80 Dekalb Ave, Brooklyn",40.6896902,-73.97994317306210,1b,4099,11201
491,Brooklyn Heights,"260 Gold St, Brooklyn",40.696579300000000,-73.98346640131450,1b,4675,11201
492,Brooklyn Heights,"99 Fleet Pl, Brooklyn",40.69309,-73.981604,1b,4128,11201
493,Brooklyn Heights,"17 Hanover Pl, Brooklyn",40.688573900000000,-73.98220738954210,1b,4350,11201
494,Brooklyn Heights,"99 Gold St, Brooklyn",40.702050800000000,-73.98251591152970,1b,5100,11201
495,Brooklyn Heights,"86 Fleet Pl, Brooklyn",40.693204800000000,-73.98214857760290,1b,4733,11201
496,Brooklyn Heights,"309 Gold St, Brooklyn",40.695028050000000,-73.98278777422650,1b,4100,11201
497,Brooklyn Heights,"70 Washington St, Brooklyn",40.70213682608700,-73.98963347826090,1b,8000,11201
498,Brooklyn Heights,"65 Washington St, Brooklyn",40.7022943,-73.9895103,1b,4675,11201
499,Brooklyn Heights,"265 Clinton St, Brooklyn",40.6870969,-73.99562355733010,1b,3850,11201
500,Brooklyn Heights,"145 Henry St, Brooklyn",40.6961948656369,-73.9934089067467,1b,4950,11201
501,Brooklyn Heights,"290 Clinton St, Brooklyn",40.6871084,-73.99611102242420,1b,2800,11201
502,Brooklyn Heights,"147 Montague St, Brooklyn",40.6946693,-73.9933733,1b,3600,11201
503,Brooklyn Heights,"189 Schermerhorn St, Brooklyn",40.6893143,-73.9866098,1b,3500,11201
504,Brooklyn Heights,"110 Livingston St, Brooklyn",40.6910324,-73.9898846,1b,3895,11201
505,Brooklyn Heights,"31 Monroe Pl, Brooklyn",40.696140550000000,-73.99289740707620,1b,4750,11201
506,Brooklyn Heights,"53 Duffield St, Brooklyn",40.6966386,-73.98392171946500,1b,2700,11201
507,Brooklyn Heights,"100 Baltic St, Brooklyn",40.68806455,-74.00050238836110,1b,3000,11201
508,Brooklyn Heights,"150 Myrtle Ave, Brooklyn",40.6929626,-73.98263140404450,1b,3800,11201
509,Brooklyn Heights,"3 Pierrepont, Brooklyn",40.695882850000000,-73.99753955861170,1b,14000,11201
510,Brooklyn Heights,"60 Water St, Brooklyn",40.70288945,-73.99217296904120,1b,5595,11201
511,Brooklyn Heights,"49 Willow St, Brooklyn",40.699623,-73.99448336162540,1b,2995,11201
512,Brooklyn Heights,"156 Montague St, Brooklyn",40.694254100000000,-73.99305738395780,1b,3600,11201
513,Brooklyn Heights,"93 Hicks St, Brooklyn",40.69870405,-73.99396825618400,1b,3675,11201
514,Brooklyn Heights,"55 Fleet St, Brooklyn",40.69098508,-73.98220168,1b,5150,11201
515,Brooklyn Heights,"120 Nassau St, Brooklyn",40.69806155,-73.98650849801290,1b,3995,11201
516,Brooklyn Heights,"365 Bridge St, Brooklyn",40.6923136,-73.9851433,1b,4995,11201
517,Brooklyn Heights,"92 Clark St, Brooklyn",40.69717595,-73.9926437948309,1b,2900,11201
518,Brooklyn Heights,"68 Livingston St, Brooklyn",40.6916387,-73.9918732,1b,4395,11201
519,Brooklyn Heights,"42 Sidney Pl, Brooklyn",40.6918872,-73.9950105978941,1b,3700,11201
520,Brooklyn Heights,"319 Baltic St, Brooklyn",40.68519135,-73.99215391433310,1b,2995,11201
521,Brooklyn Heights,"30 Washington St, Brooklyn",40.7034727,-73.9896857,1b,4675,11201
522,Brooklyn Heights,"220 Water St, Brooklyn",40.7029724,-73.9851661,1b,4695,11201
523,Brooklyn Heights,"306 Gold St, Brooklyn",40.6949347,-73.9835767,1b,4475,11201
524,Brooklyn Heights,"138 Willoughby St, Brooklyn",40.6919106,-73.9832147,1b,5500,11201
525,Brooklyn Heights,"155 Smith St, Brooklyn",40.68641945,-73.99043716190670,1b,4500,11201
526,Brooklyn Heights,"85 Adams St, Brooklyn",40.70170915,-73.9883293034664,1b,4695,11201
527,Boerum Hill,"461 Dean St, Brooklyn",40.6820177,-73.9757038,Studio,3475,11217
528,Boerum Hill,"250 Ashland Pl, Brooklyn",40.687802150000000,-73.97867643373420,Studio,3608,11217
529,Boerum Hill,"375 Dean St, Brooklyn",40.6830344,-73.9786466,Studio,3099,11217
530,Boerum Hill,"1 Flatbush Ave, Brooklyn",40.6882763,-73.98016939053670,Studio,3250,11217
531,Boerum Hill,"413 Pacific St, Brooklyn",40.68611185,-73.98433331648850,Studio,2600,11217
532,Boerum Hill,"333 Schermerhorn St, Brooklyn",40.6871076,-73.9807863,Studio,3581,11217
533,Boerum Hill,"150 4th Ave, Brooklyn",40.679822900000000,-73.98183828471200,Studio,3400,11217
534,Boerum Hill,"578 Atlantic Ave, Brooklyn",40.6843423,-73.97863,Studio,3000,11217
535,Boerum Hill,"558 Fulton St, Brooklyn",40.68842209090910,-73.97994636363640,Studio,3400,11217
536,Boerum Hill,"1 Flatbush Ave, Brooklyn",40.6882763,-73.98016939053670,Studio,3629,11217
537,Boerum Hill,"505 State St, Brooklyn",40.6858037,-73.97904398703220,Studio,3915,11217
538,Boerum Hill,"66 Rockwell Pl, Brooklyn",40.688125,-73.9793788,Studio,3600,11217
539,Boerum Hill,"470 Dean St, Brooklyn",40.6815686,-73.9750866,Studio,3400,11217
540,Boerum Hill,"18 6th Ave, Brooklyn",40.6827402,-73.9741469821409,Studio,3275,11217
541,Boerum Hill,"300 Ashland Pl, Brooklyn",40.686063150000000,-73.97844493507270,Studio,3645,11217
542,Boerum Hill,"410 State St, Brooklyn",40.6871582,-73.98393054376460,Studio,2595,11217
543,Boerum Hill,"101 S Oxford St, Brooklyn",40.6865593,-73.97325211363640,Studio,2500,11217
544,Boerum Hill,"10 Nevins St, Brooklyn",40.6884119,-73.9811815,Studio,3350,11217
545,Boerum Hill,"61 Dean St, Brooklyn",40.6877189,-73.99054505604430,1b,4095,11217
546,Boerum Hill,"316 Bergen St, Brooklyn",40.683078161290300,-73.98135632258070,1b,4113,11217
547,Boerum Hill,"250 Ashland Pl, Brooklyn",40.687802150000000,-73.97867643373420,1b,4344,11217
